valid_time,u10,v10,t2m,tp,latitude,longitude
2023-01-23 04:00:00,0.19241333,-0.67396545,303.29688,9.536743e-06,10.75,106.25
2023-01-23 05:00:00,-1.0507965,-0.49482727,304.02264,0.000187397,10.75,106.25
2023-01-23 06:00:00,-1.6313477,0.04850769,304.55478,0.00019931793,10.75,106.25
2023-01-23 07:00:00,-1.7962036,0.5738983,304.9687,1.66893e-05,10.75,106.25
2023-01-23 08:00:00,-1.6278076,0.7929535,304.7983,2.8133392e-05,10.75,106.25
2023-01-23 09:00:00,-1.615921,0.92555237,304.26526,4.2915344e-06,10.75,106.25
2023-01-23 10:00:00,-1.0418549,1.333313,303.95135,8.583069e-06,10.75,106.25
2023-01-23 11:00:00,-0.99209595,1.0690002,302.89087,0.0,10.75,106.25
2023-01-23 12:00:00,-1.1978302,1.502655,302.33997,0.0,10.75,106.25
2023-01-23 13:00:00,-0.96147156,1.710434,301.5278,0.0,10.75,106.25
2023-01-23 14:00:00,-0.78793335,1.5695953,300.74866,0.0,10.75,106.25
2023-01-23 15:00:00,-0.638504,1.384491,299.86163,0.0,10.75,106.25
2023-01-23 16:00:00,-0.5769348,1.18219,299.19098,0.0,10.75,106.25
2023-01-23 17:00:00,-0.6266632,1.0955658,298.8817,0.0,10.75,106.25
2023-01-23 18:00:00,-0.8432617,0.925354,298.51923,0.0,10.75,106.25
2023-01-23 19:00:00,-1.3173065,0.97984314,298.1928,0.0,10.75,106.25
2023-01-23 20:00:00,-1.2423553,0.056121826,298.03455,0.0,10.75,106.25
2023-01-23 21:00:00,-0.98760986,-0.63116455,297.98648,0.0,10.75,106.25
2023-01-23 22:00:00,-0.4739685,-0.7041168,297.23175,0.0,10.75,106.25
2023-01-23 23:00:00,-0.5439453,-1.3571625,297.31287,0.0,10.75,106.25
2023-01-24 00:00:00,-0.6066742,-2.036438,298.0051,0.0,10.75,106.25
2023-01-24 01:00:00,-0.59931946,-2.0422974,298.95697,0.0,10.75,106.25
2023-01-24 02:00:00,-1.0190735,-2.3540497,300.88873,0.0,10.75,106.25
2023-01-24 03:00:00,-0.9851837,-1.9577484,301.80585,9.536743e-07,10.75,106.25
2023-01-24 04:00:00,-0.79493713,-1.4648743,303.31345,4.7683716e-06,10.75,106.25
2023-01-24 05:00:00,-0.692276,-1.1848602,304.8114,1.9073486e-06,10.75,106.25
2023-01-24 06:00:00,-0.7286072,-1.5317688,305.41528,3.8146973e-06,10.75,106.25
2023-01-24 07:00:00,-0.9911041,-2.0740204,305.84967,5.722046e-06,10.75,106.25
2023-01-24 08:00:00,-1.4705353,-2.3110657,305.75812,6.67572e-06,10.75,106.25
2023-01-24 09:00:00,-1.5871124,-1.7080841,305.6422,9.536743e-07,10.75,106.25
2023-01-24 10:00:00,-1.3445282,1.3797302,304.4762,7.104874e-05,10.75,106.25
2023-01-24 11:00:00,-2.0855713,3.1624298,302.55475,4.2915344e-05,10.75,106.25
2023-01-24 12:00:00,-2.164566,2.0249634,301.12378,5.197525e-05,10.75,106.25
2023-01-24 13:00:00,-1.580246,1.0883942,300.53503,2.861023e-06,10.75,106.25
2023-01-24 14:00:00,-1.3125153,0.2276001,299.70892,1.8119812e-05,10.75,106.25
2023-01-24 15:00:00,-0.52845764,-0.770401,299.3957,5.340576e-05,10.75,106.25
2023-01-24 16:00:00,-0.35307312,-1.6618347,298.39417,1.2397766e-05,10.75,106.25
2023-01-24 17:00:00,-0.24028015,-2.3730164,298.07245,0.0,10.75,106.25
2023-01-24 18:00:00,-0.33789062,-2.9659882,298.1966,0.0,10.75,106.25
2023-01-24 19:00:00,-0.30430603,-3.043335,297.7837,0.0,10.75,106.25
2023-01-24 20:00:00,-0.3386383,-3.1914368,297.2059,0.0,10.75,106.25
2023-01-24 21:00:00,-0.4595337,-3.4958038,296.9776,0.0,10.75,106.25
2023-01-24 22:00:00,-0.76553345,-3.8859863,296.59802,0.0,10.75,106.25
2023-01-24 23:00:00,-0.70932007,-3.5439148,296.2749,0.0,10.75,106.25
2023-01-25 00:00:00,-0.67871094,-3.68721,295.92432,0.0,10.75,106.25
2023-01-25 01:00:00,-0.6031952,-3.8428345,296.614,0.0,10.75,106.25
2023-01-25 02:00:00,-0.96269226,-4.1875763,297.97113,0.0,10.75,106.25
2023-01-25 03:00:00,-1.2295532,-3.8642883,298.76855,0.0,10.75,106.25
2023-01-25 04:00:00,-1.2949371,-3.456482,298.98938,0.0,10.75,106.25
2023-01-25 05:00:00,-1.0558624,-3.010849,299.97723,0.0,10.75,106.25
2023-01-25 06:00:00,-1.2910767,-2.8288116,300.46152,0.0,10.75,106.25
2023-01-25 07:00:00,-1.3617096,-2.927887,301.6812,0.0,10.75,106.25
2023-01-25 08:00:00,-1.3801575,-2.8029327,302.14484,0.0,10.75,106.25
2023-01-25 09:00:00,-1.224762,-1.9317322,302.2401,0.0,10.75,106.25
2023-01-25 10:00:00,-0.93107605,-0.6735077,301.7181,0.0,10.75,106.25
2023-01-25 11:00:00,-0.363266,0.7779846,299.4956,0.0,10.75,106.25
2023-01-25 12:00:00,-0.51823425,0.81941223,298.7693,0.0,10.75,106.25
2023-01-25 13:00:00,-0.6424103,0.19825745,297.9195,0.0,10.75,106.25
2023-01-25 14:00:00,-0.024963379,-0.75309753,298.2725,0.0,10.75,106.25
2023-01-25 15:00:00,0.39959717,-1.1809845,297.88898,0.0,10.75,106.25
2023-01-25 16:00:00,0.533371,-1.5865021,297.64154,0.0,10.75,106.25
2023-01-25 17:00:00,0.5048828,-1.4888916,297.1714,0.0,10.75,106.25
2023-01-25 18:00:00,0.4609375,-1.4415131,296.77716,0.0,10.75,106.25
2023-01-25 19:00:00,0.4933014,-1.688446,296.71964,0.0,10.75,106.25
2023-01-25 20:00:00,0.5559387,-1.9811249,295.97357,0.0,10.75,106.25
2023-01-25 21:00:00,0.61309814,-2.1605225,295.99414,0.0,10.75,106.25
2023-01-25 22:00:00,1.0970001,-1.82164,295.91632,0.0,10.75,106.25
2023-01-25 23:00:00,1.3173523,-2.1439514,295.1363,0.0,10.75,106.25
2023-01-26 00:00:00,1.2016602,-2.550766,295.03635,0.0,10.75,106.25
2023-01-26 01:00:00,0.66362,-2.7072906,295.7891,0.0,10.75,106.25
2023-01-26 02:00:00,0.03276062,-2.5381775,297.40866,5.722046e-06,10.75,106.25
2023-01-26 03:00:00,-0.38328552,-1.7132568,298.45605,5.531311e-05,10.75,106.25
2023-01-26 04:00:00,-0.05630493,-1.2553711,299.13934,0.0,10.75,106.25
2023-01-26 05:00:00,0.30548096,-1.0042267,301.422,0.0,10.75,106.25
2023-01-26 06:00:00,0.6844177,-0.91619873,301.7421,0.0,10.75,106.25
2023-01-26 07:00:00,0.99380493,-0.9683533,302.01074,0.0,10.75,106.25
2023-01-26 08:00:00,1.3673859,-0.8985596,302.08813,0.0,10.75,106.25
2023-01-26 09:00:00,1.9433746,-0.5626221,302.24738,0.0,10.75,106.25
2023-01-26 10:00:00,1.7423553,0.89723206,301.16235,0.0,10.75,106.25
2023-01-26 11:00:00,1.5348358,1.2560577,300.61243,0.0,10.75,106.25
2023-01-26 12:00:00,1.0505066,1.4645233,299.77338,0.0,10.75,106.25
2023-01-26 13:00:00,0.4380188,1.4805298,298.8968,0.0,10.75,106.25
2023-01-26 14:00:00,0.014282227,1.5442963,298.2342,0.0,10.75,106.25
2023-01-26 15:00:00,-0.33547974,1.5618896,297.92285,0.0,10.75,106.25
2023-01-26 16:00:00,-0.49725342,1.4906769,297.63763,0.0,10.75,106.25
2023-01-26 17:00:00,-0.54055786,1.5104218,297.403,0.0,10.75,106.25
2023-01-26 18:00:00,-0.49723816,1.7927246,297.2856,0.0,10.75,106.25
2023-01-26 19:00:00,-0.26789856,1.559555,297.21622,0.0,10.75,106.25
2023-01-26 20:00:00,0.1363678,1.3561554,296.64502,0.0,10.75,106.25
2023-01-26 21:00:00,0.8600464,0.87283325,296.0807,0.0,10.75,106.25
2023-01-26 22:00:00,1.0808716,0.74871826,295.60275,0.0,10.75,106.25
2023-01-26 23:00:00,0.8644104,0.9720001,295.37366,0.0,10.75,106.25
2023-01-27 00:00:00,0.83477783,-0.011199951,295.62866,0.0,10.75,106.25
2023-01-27 01:00:00,0.5567169,-0.06643677,296.763,0.0,10.75,106.25
2023-01-27 02:00:00,0.5030365,-0.26870728,298.99512,0.0,10.75,106.25
2023-01-27 03:00:00,0.37394714,-0.53855896,300.90503,0.0,10.75,106.25
2023-01-27 04:00:00,0.19946289,-0.75749207,301.83893,0.0,10.75,106.25
2023-01-27 05:00:00,0.2295227,-1.1799774,302.9773,0.0,10.75,106.25
2023-01-27 06:00:00,0.28936768,-1.6178131,303.86127,0.0,10.75,106.25
2023-01-27 07:00:00,0.16152954,-1.9498444,304.34976,8.34465e-05,10.75,106.25
2023-01-27 08:00:00,0.06967163,-2.0362854,304.48505,2.2888184e-05,10.75,106.25
2023-01-27 09:00:00,-0.009338379,-2.0889435,304.77628,3.8146973e-06,10.75,106.25
2023-01-27 10:00:00,0.127182,-0.7044983,303.76288,4.2915344e-06,10.75,106.25
2023-01-27 11:00:00,-0.41825867,2.0395966,303.08932,5.4359436e-05,10.75,106.25
2023-01-27 12:00:00,-0.73158264,2.8152008,301.75806,4.863739e-05,10.75,106.25
2023-01-27 13:00:00,-1.0176239,2.0896149,301.03586,0.0,10.75,106.25
2023-01-27 14:00:00,-1.2140656,1.2909698,300.0619,0.0,10.75,106.25
2023-01-27 15:00:00,-0.8763428,0.43847656,299.73712,0.0,10.75,106.25
2023-01-27 16:00:00,-0.5447235,-0.71525574,299.43005,0.0,10.75,106.25
2023-01-27 17:00:00,-0.15634155,-1.6148682,299.2159,0.0,10.75,106.25
2023-01-27 18:00:00,-0.5963898,-2.8710022,299.11975,0.0,10.75,106.25
2023-01-27 19:00:00,-0.91542053,-3.2338562,298.88135,4.7683716e-07,10.75,106.25
2023-01-27 20:00:00,-1.0341034,-3.3021545,298.07684,4.7683716e-07,10.75,106.25
2023-01-27 21:00:00,-1.3207092,-3.346115,297.6632,0.0,10.75,106.25
2023-01-27 22:00:00,-1.063446,-3.1456146,296.9595,0.0,10.75,106.25
2023-01-27 23:00:00,-0.93188477,-3.1462555,296.56116,0.0,10.75,106.25
2023-01-28 00:00:00,-1.1097717,-3.1718903,296.19882,0.0,10.75,106.25
2023-01-28 01:00:00,-1.3313904,-3.3094177,297.04437,0.0,10.75,106.25
2023-01-28 02:00:00,-2.2376099,-3.5082092,299.65582,0.0,10.75,106.25
2023-01-28 03:00:00,-2.4035645,-3.0292969,300.85938,0.0,10.75,106.25
2023-01-28 04:00:00,-1.7914276,-2.6725159,301.60797,0.0,10.75,106.25
2023-01-28 05:00:00,-1.397934,-2.6027832,302.48892,0.0,10.75,106.25
2023-01-28 06:00:00,-1.1894073,-2.9750366,302.99887,0.0,10.75,106.25
2023-01-28 07:00:00,-0.9516907,-3.276825,303.58984,0.0,10.75,106.25
2023-01-28 08:00:00,-0.7364044,-3.2013702,303.28125,0.0,10.75,106.25
2023-01-28 09:00:00,-0.61990356,-2.6873627,303.4013,0.0,10.75,106.25
2023-01-28 10:00:00,-0.18171692,-0.6643982,302.99847,0.0,10.75,106.25
2023-01-28 11:00:00,-1.1112213,-0.43777466,302.27228,0.0,10.75,106.25
2023-01-28 12:00:00,-1.5074921,0.07014465,301.96875,0.0,10.75,106.25
2023-01-28 13:00:00,-1.5678253,-0.19023132,300.2705,0.0,10.75,106.25
2023-01-28 14:00:00,-1.4357452,-0.7218933,299.531,0.0,10.75,106.25
2023-01-28 15:00:00,-1.2866669,-1.6390533,298.80505,0.0,10.75,106.25
2023-01-28 16:00:00,-1.0309601,-2.5959778,298.4004,0.0,10.75,106.25
2023-01-28 17:00:00,-1.0514832,-2.9139557,297.54993,0.0,10.75,106.25
2023-01-28 18:00:00,-0.7852173,-2.872284,296.98245,0.0,10.75,106.25
2023-01-28 19:00:00,-0.6080017,-2.911087,296.4498,0.0,10.75,106.25
2023-01-28 20:00:00,-0.58403015,-2.9033813,295.8416,0.0,10.75,106.25
2023-01-28 21:00:00,-0.45541382,-2.6735077,295.7019,0.0,10.75,106.25
2023-01-28 22:00:00,0.5503082,-2.4198608,295.2436,0.0,10.75,106.25
2023-01-28 23:00:00,-0.029373169,-2.032486,295.03412,0.0,10.75,106.25
2023-01-29 00:00:00,0.2006836,-1.9659882,295.0614,0.0,10.75,106.25
2023-01-29 01:00:00,0.018417358,-2.1366577,295.71225,0.0,10.75,106.25
2023-01-29 02:00:00,-0.028900146,-2.3264923,296.92255,0.0,10.75,106.25
2023-01-29 03:00:00,-0.110809326,-2.5408173,297.737,0.0,10.75,106.25
2023-01-29 04:00:00,-0.13267517,-2.4175262,299.03384,0.0,10.75,106.25
2023-01-29 05:00:00,0.01689148,-2.1355438,300.57217,0.0,10.75,106.25
2023-01-29 06:00:00,0.0675354,-2.1850739,301.44324,0.0,10.75,106.25
2023-01-29 07:00:00,-0.3916626,-2.0753021,301.98105,0.0004553795,10.75,106.25
2023-01-29 08:00:00,-1.1702118,-2.5705414,302.20612,0.0,10.75,106.25
2023-01-29 09:00:00,-1.8857727,-2.6458282,302.6612,0.0,10.75,106.25
2023-01-29 10:00:00,-0.37075806,-0.8249817,301.4524,0.0,10.75,106.25
2023-01-29 11:00:00,-0.8479614,-0.5962982,300.6266,0.0,10.75,106.25
2023-01-29 12:00:00,-0.83599854,-1.4384613,299.98917,0.0,10.75,106.25
2023-01-29 13:00:00,-1.1248169,-2.4725342,299.3181,0.0,10.75,106.25
2023-01-29 14:00:00,-1.1935425,-2.8943176,298.74683,0.0,10.75,106.25
2023-01-29 15:00:00,-1.3666534,-2.9525604,298.25467,0.0,10.75,106.25
2023-01-29 16:00:00,-1.2819519,-2.9275665,297.4541,0.0,10.75,106.25
2023-01-29 17:00:00,-0.918396,-2.963562,296.4506,0.0,10.75,106.25
2023-01-29 18:00:00,-0.5118103,-2.8812256,295.92035,0.0,10.75,106.25
2023-01-29 19:00:00,-0.23356628,-2.800888,295.5906,0.0,10.75,106.25
2023-01-29 20:00:00,-0.07707214,-2.8199768,294.79828,0.0,10.75,106.25
2023-01-29 21:00:00,0.015457153,-2.639862,294.59424,0.0,10.75,106.25
2023-01-29 22:00:00,0.048934937,-2.1406555,294.1472,0.0,10.75,106.25
2023-01-29 23:00:00,-0.03163147,-2.4292908,294.1524,0.0,10.75,106.25
2023-01-30 00:00:00,0.022613525,-2.7428741,294.05182,0.0,10.75,106.25
2023-01-30 01:00:00,-0.443573,-2.5644073,294.6582,0.0,10.75,106.25
2023-01-30 02:00:00,-0.41804504,-1.7387085,296.83685,0.0,10.75,106.25
2023-01-30 03:00:00,0.18711853,-1.073349,297.91583,0.0,10.75,106.25
2023-01-30 04:00:00,0.9489441,-0.9051361,298.72595,0.0,10.75,106.25
2023-01-30 05:00:00,1.4514008,-1.3437958,299.8355,0.0,10.75,106.25
2023-01-30 06:00:00,1.8152618,-1.5372925,300.4375,0.0,10.75,106.25
2023-01-30 07:00:00,2.0518646,-1.3901672,301.33374,0.0,10.75,106.25
2023-01-30 08:00:00,1.572403,-1.2872162,301.47754,0.0,10.75,106.25
2023-01-30 09:00:00,1.5164185,-1.2642365,301.65857,0.0,10.75,106.25
2023-01-30 10:00:00,1.8282471,-0.55070496,300.39325,0.0,10.75,106.25
2023-01-30 11:00:00,1.4745789,0.17790222,299.68924,0.0,10.75,106.25
2023-01-30 12:00:00,1.5449066,1.0300598,299.0104,0.0,10.75,106.25
2023-01-30 13:00:00,0.9359436,1.4269714,298.25256,0.0,10.75,106.25
2023-01-30 14:00:00,0.54312134,1.6548767,297.35385,0.0,10.75,106.25
2023-01-30 15:00:00,0.3033905,1.9528198,296.74646,0.0,10.75,106.25
2023-01-30 16:00:00,0.4066925,2.0135803,296.47046,0.0,10.75,106.25
2023-01-30 17:00:00,0.5641937,1.7499237,295.71832,0.0,10.75,106.25
2023-01-30 18:00:00,0.7913208,1.4726257,295.40625,0.0,10.75,106.25
2023-01-30 19:00:00,1.0998688,1.1494751,295.08163,0.0,10.75,106.25
2023-01-30 20:00:00,1.3635864,0.7537384,294.3794,0.0,10.75,106.25
2023-01-30 21:00:00,1.6052399,0.2615509,294.14465,0.0,10.75,106.25
2023-01-30 22:00:00,1.6398773,-0.096328735,294.1515,0.0,10.75,106.25
2023-01-30 23:00:00,1.3703156,-0.28970337,293.80902,0.0,10.75,106.25
2023-01-31 00:00:00,1.5567322,-0.60050964,294.15198,0.0,10.75,106.25
2023-01-31 01:00:00,0.711792,-1.1196442,295.42465,0.0,10.75,106.25
2023-01-31 02:00:00,0.022583008,-0.7757721,298.17337,0.0,10.75,106.25
2023-01-31 03:00:00,-0.10726929,0.10321045,299.37323,0.0,10.75,106.25
2023-01-31 04:00:00,0.13720703,0.39720154,300.87088,0.0,10.75,106.25
2023-01-31 05:00:00,0.31149292,0.74780273,302.53333,0.0,10.75,106.25
2023-01-31 06:00:00,0.16931152,0.96621704,303.26068,0.0,10.75,106.25
2023-01-31 07:00:00,-0.068984985,1.0609894,303.82623,0.0,10.75,106.25
2023-01-31 08:00:00,-0.7620239,0.84542847,304.18344,0.0,10.75,106.25
2023-01-31 09:00:00,-0.7721405,0.37664795,304.52686,0.0,10.75,106.25
2023-01-31 10:00:00,-0.174057,0.35717773,303.62103,0.0,10.75,106.25
2023-01-31 11:00:00,0.44551086,0.9727173,302.0892,0.0,10.75,106.25
2023-01-31 12:00:00,-0.11947632,1.651886,300.3484,0.0,10.75,106.25
2023-01-31 13:00:00,-1.1168823,2.5422974,299.98663,0.0,10.75,106.25
2023-01-31 14:00:00,-1.6052551,2.7082367,299.19662,0.0,10.75,106.25
2023-01-31 15:00:00,-1.4712677,2.3232727,298.4165,0.0,10.75,106.25
2023-01-31 16:00:00,-0.8217926,1.4677734,298.20383,0.0,10.75,106.25
2023-01-31 17:00:00,-0.45716858,1.2475128,298.01184,0.0,10.75,106.25
2023-01-31 18:00:00,0.010864258,0.053390503,297.60956,0.0,10.75,106.25
2023-01-31 19:00:00,0.337265,-0.33644104,297.17828,0.0,10.75,106.25
2023-01-31 20:00:00,0.6425476,-0.09448242,296.71936,0.0,10.75,106.25
2023-01-31 21:00:00,0.8978424,0.29490662,296.68958,0.0,10.75,106.25
2023-01-31 22:00:00,1.1007233,0.4158783,296.6609,0.0,10.75,106.25
2023-01-31 23:00:00,0.8728943,0.6762543,296.6589,0.0,10.75,106.25
2023-02-01 00:00:00,0.86039734,0.82710266,296.85626,0.0,10.75,106.25
2023-02-01 01:00:00,0.82362366,0.4073944,297.80444,0.0,10.75,106.25
2023-02-01 02:00:00,1.1291046,0.101242065,299.37012,0.0,10.75,106.25
2023-02-01 03:00:00,1.5535889,-0.5059967,300.48358,0.0,10.75,106.25
2023-02-01 04:00:00,1.9241791,-1.3513489,301.04883,0.0,10.75,106.25
2023-02-01 05:00:00,1.7383118,-2.0078125,302.3177,0.0,10.75,106.25
2023-02-01 06:00:00,1.245163,-1.9146729,303.1889,5.722046e-06,10.75,106.25
2023-02-01 07:00:00,1.1695251,-1.4992676,303.69238,2.861023e-05,10.75,106.25
2023-02-01 08:00:00,1.2184601,-1.2688751,303.5509,6.67572e-06,10.75,106.25
2023-02-01 09:00:00,0.45404053,-1.1150513,303.4936,3.33786e-06,10.75,106.25
2023-02-01 10:00:00,0.9555664,0.57606506,302.88843,1.04904175e-05,10.75,106.25
2023-02-01 11:00:00,-0.23197937,1.1825562,301.76068,6.67572e-06,10.75,106.25
2023-02-01 12:00:00,-1.0271301,1.7633972,301.08948,4.529953e-05,10.75,106.25
2023-02-01 13:00:00,-1.2718201,1.9250641,300.57526,2.6226044e-05,10.75,106.25
2023-02-01 14:00:00,-1.1784515,1.9379578,300.4953,9.536743e-06,10.75,106.25
2023-02-01 15:00:00,-1.0507507,1.859848,299.9305,4.9591064e-05,10.75,106.25
2023-02-01 16:00:00,-0.6828613,1.515274,299.9522,3.0517578e-05,10.75,106.25
2023-02-01 17:00:00,-0.3677826,1.3244934,299.47723,0.0,10.75,106.25
2023-02-01 18:00:00,-0.047973633,1.1618195,299.12274,9.059906e-06,10.75,106.25
2023-02-01 19:00:00,0.07788086,1.3114166,298.52908,0.0,10.75,106.25
2023-02-01 20:00:00,0.11790466,1.1323395,297.9762,0.0,10.75,106.25
2023-02-01 21:00:00,0.11254883,1.052597,297.69806,0.0,10.75,106.25
2023-02-01 22:00:00,0.13987732,0.9263611,297.51782,0.0,10.75,106.25
2023-02-01 23:00:00,-0.08859253,1.1888885,297.35278,0.0,10.75,106.25
2023-02-02 00:00:00,-0.7169647,0.90582275,297.81708,0.0,10.75,106.25
2023-02-02 01:00:00,-1.2509766,0.31980896,299.06177,0.0,10.75,106.25
2023-02-02 02:00:00,-1.7990417,0.22090149,299.89398,7.1525574e-06,10.75,106.25
2023-02-02 03:00:00,-1.9778137,0.059280396,300.5253,2.3841858e-06,10.75,106.25
2023-02-02 04:00:00,-1.929245,-0.497818,301.2729,1.9073486e-06,10.75,106.25
2023-02-02 05:00:00,-1.8772278,-0.80044556,303.0431,7.6293945e-06,10.75,106.25
2023-02-02 06:00:00,-2.0033417,-0.6262665,304.03085,3.33786e-05,10.75,106.25
2023-02-02 07:00:00,-2.482895,-0.111587524,303.86868,7.581711e-05,10.75,106.25
2023-02-02 08:00:00,-2.404663,0.40953064,303.99658,2.2888184e-05,10.75,106.25
2023-02-02 09:00:00,-2.835968,0.9422455,303.24707,3.1471252e-05,10.75,106.25
2023-02-02 10:00:00,-2.1211853,1.7639465,303.23495,4.2915344e-06,10.75,106.25
2023-02-02 11:00:00,-1.8605957,1.8772583,302.04742,0.0,10.75,106.25
2023-02-02 12:00:00,-1.8491974,2.103012,301.61044,0.0,10.75,106.25
2023-02-02 13:00:00,-2.223648,1.8546143,300.6477,0.0,10.75,106.25
2023-02-02 14:00:00,-2.4356995,1.4837952,299.7088,0.0,10.75,106.25
2023-02-02 15:00:00,-2.503128,1.4406128,299.63104,0.0,10.75,106.25
2023-02-02 16:00:00,-2.453598,1.4087067,299.44238,0.0,10.75,106.25
2023-02-02 17:00:00,-2.271698,1.4210358,299.4284,0.0,10.75,106.25
2023-02-02 18:00:00,-2.2095337,1.2066803,299.32556,0.0,10.75,106.25
2023-02-02 19:00:00,-2.0257874,1.1420746,298.9801,0.0,10.75,106.25
2023-02-02 20:00:00,-1.8159027,1.2991028,298.5207,0.0,10.75,106.25
2023-02-02 21:00:00,-1.8124084,1.24646,298.24377,0.0,10.75,106.25
2023-02-02 22:00:00,-1.7852783,1.2404938,298.7135,0.0,10.75,106.25
2023-02-02 23:00:00,-2.1082,0.4877472,298.6115,0.0,10.75,106.25
2023-02-03 00:00:00,-2.5249786,-0.15223694,298.30685,0.0,10.75,106.25
2023-02-03 01:00:00,-2.5321045,-0.37512207,299.38388,0.0,10.75,106.25
2023-02-03 02:00:00,-2.8686829,-0.6596832,301.83716,0.0,10.75,106.25
2023-02-03 03:00:00,-2.7686005,-0.99690247,302.83368,3.8146973e-06,10.75,106.25
2023-02-03 04:00:00,-3.0005798,-1.0124054,303.38135,2.6226044e-05,10.75,106.25
2023-02-03 05:00:00,-3.8401184,-0.7077179,304.83875,1.9073486e-06,10.75,106.25
2023-02-03 06:00:00,-4.3541718,-0.20870972,305.20453,0.0,10.75,106.25
2023-02-03 07:00:00,-4.3814697,0.13771057,305.4643,0.0,10.75,106.25
2023-02-03 08:00:00,-4.0654907,0.26385498,305.78162,0.0,10.75,106.25
2023-02-03 09:00:00,-3.7853394,0.5357666,305.59222,0.0,10.75,106.25
2023-02-03 10:00:00,-1.7583313,1.4981232,304.67047,0.0,10.75,106.25
2023-02-03 11:00:00,-1.3965454,1.9334564,303.6457,0.0,10.75,106.25
2023-02-03 12:00:00,-1.3923187,2.1759338,301.6975,0.0,10.75,106.25
2023-02-03 13:00:00,-1.5654144,2.1259766,300.74457,0.0,10.75,106.25
2023-02-03 14:00:00,-1.5555267,1.8054504,300.0569,0.0,10.75,106.25
2023-02-03 15:00:00,-1.610611,1.683548,299.50415,0.0,10.75,106.25
2023-02-03 16:00:00,-1.594223,1.6495056,299.63788,0.0,10.75,106.25
2023-02-03 17:00:00,-1.7084808,1.4619446,298.77734,0.0,10.75,106.25
2023-02-03 18:00:00,-1.8738556,0.99653625,298.44684,0.0,10.75,106.25
2023-02-03 19:00:00,-1.8439636,0.45451355,298.15527,0.0,10.75,106.25
2023-02-03 20:00:00,-1.9075775,0.056732178,297.67523,0.0,10.75,106.25
2023-02-03 21:00:00,-1.7453918,-0.42282104,297.45908,0.0,10.75,106.25
2023-02-03 22:00:00,-1.6908722,-0.5777588,296.70682,0.0,10.75,106.25
2023-02-03 23:00:00,-1.5070648,-0.7735443,296.6078,0.0,10.75,106.25
2023-02-04 00:00:00,-1.881607,-0.92807007,297.02188,0.0,10.75,106.25
2023-02-04 01:00:00,-1.7907257,-0.6484375,298.01633,0.0,10.75,106.25
2023-02-04 02:00:00,-2.1980438,-0.57873535,301.90555,0.0,10.75,106.25
2023-02-04 03:00:00,-2.522766,-0.5503845,302.97556,0.0,10.75,106.25
2023-02-04 04:00:00,-3.4101257,-0.57644653,303.93176,3.8146973e-06,10.75,106.25
2023-02-04 05:00:00,-3.6824188,-0.35202026,305.4307,5.722046e-06,10.75,106.25
2023-02-04 06:00:00,-3.9058075,0.038146973,305.72894,2.3841858e-06,10.75,106.25
2023-02-04 07:00:00,-3.7956848,0.39144897,306.3413,0.0,10.75,106.25
2023-02-04 08:00:00,-3.771408,0.58935547,306.0786,0.0,10.75,106.25
2023-02-04 09:00:00,-3.8180542,0.65989685,305.64255,0.0,10.75,106.25
2023-02-04 10:00:00,-2.2417908,1.764267,304.3334,0.0,10.75,106.25
2023-02-04 11:00:00,-1.4318237,2.3306885,303.7065,0.0,10.75,106.25
2023-02-04 12:00:00,-1.6501923,2.8675842,301.2918,0.0,10.75,106.25
2023-02-04 13:00:00,-2.016632,2.819275,299.9261,0.0,10.75,106.25
2023-02-04 14:00:00,-2.1664124,2.3597717,299.30707,0.0,10.75,106.25
2023-02-04 15:00:00,-2.2737274,2.0455322,299.02017,0.0,10.75,106.25
2023-02-04 16:00:00,-2.2391052,1.8640594,298.68414,0.0,10.75,106.25
2023-02-04 17:00:00,-2.137619,1.6671448,298.07996,0.0,10.75,106.25
2023-02-04 18:00:00,-2.0575867,1.4937897,297.9357,0.0,10.75,106.25
2023-02-04 19:00:00,-1.7694855,0.79107666,297.90274,0.0,10.75,106.25
2023-02-04 20:00:00,-1.5608215,-0.19264221,297.17322,0.0,10.75,106.25
2023-02-04 21:00:00,-1.0777435,-1.0164795,296.94818,0.0,10.75,106.25
2023-02-04 22:00:00,-0.45498657,-1.3254089,296.64417,0.0,10.75,106.25
2023-02-04 23:00:00,-0.84277344,-1.0608215,296.38318,0.0,10.75,106.25
2023-02-05 00:00:00,-1.694809,-1.0744171,296.65112,0.0,10.75,106.25
2023-02-05 01:00:00,-1.897232,-0.7725525,298.13696,0.0,10.75,106.25
2023-02-05 02:00:00,-2.2877502,-0.82315063,301.64508,0.0,10.75,106.25
2023-02-05 03:00:00,-2.2183838,-0.66212463,302.48718,0.0,10.75,106.25
2023-02-05 04:00:00,-2.286499,-0.37272644,303.17648,9.4890594e-05,10.75,106.25
2023-02-05 05:00:00,-2.1289673,0.01676941,303.49625,6.2942505e-05,10.75,106.25
2023-02-05 06:00:00,-2.024002,0.3141327,304.24274,9.536743e-06,10.75,106.25
2023-02-05 07:00:00,-2.111908,0.52394104,304.56177,0.0,10.75,106.25
2023-02-05 08:00:00,-2.1705017,0.82540894,304.6756,0.0,10.75,106.25
2023-02-05 09:00:00,-2.1793518,1.1080322,304.96783,0.0,10.75,106.25
