Time,Salinity_CauNoi,wind_speed,temp,total_precipitation
2025-01-22 13:00:00,0.7,2.3575369926769465,26.07928000000004,0.0
2025-01-22 15:00:00,0.4,2.0448815783497807,24.804560000000038,0.0
2025-01-22 17:00:00,0.5,2.1503587957605426,24.25260000000003,0.0
2025-01-22 19:00:00,0.7,1.4121532667226553,23.612300000000005,0.0
2025-01-22 21:00:00,0.8,1.479625360731845,23.362700000000018,0.0
2025-01-22 23:00:00,1,1.5353363531729907,23.055080000000032,0.0
2025-01-23 01:00:00,0.7,1.0915298245168519,24.015950000000032,0.0
2025-01-23 03:00:00,0.4,0.3763747708491366,28.11587000000003,0.0
2025-01-23 05:00:00,0.6,0.23088066300979332,30.38986,0.0
2025-01-23 07:00:00,0.8,0.42636006456171116,31.313320000000033,0.011920929
2025-01-23 09:00:00,1.0,0.4737524489208473,31.069600000000037,0.0
2025-01-23 11:00:00,0.9,1.8610161659577544,28.569600000000037,0.0
2025-01-23 13:00:00,0.6,3.294287810743319,27.696770000000015,0.0
2025-01-23 15:00:00,0.4,2.3437568205050474,25.51925,0.0
2025-01-23 17:00:00,0.5,1.4871738426973493,24.828400000000045,0.0
2025-01-23 19:00:00,0.7,1.1197747452741245,24.190330000000017,0.0
2025-01-23 21:00:00,0.8,0.6193549694995871,23.569800000000043,0.0
2025-01-23 23:00:00,1,0.9035406557290324,23.42190000000005,0.0
2025-01-24 01:00:00,0.8,0.5613657029142811,24.50985000000003,0.0
2025-01-24 03:00:00,0.6,0.2966214455945423,27.897670000000005,0.0
2025-01-24 05:00:00,0.5,1.2123223769397902,30.950649999999996,0.0
2025-01-24 07:00:00,0.7,0.5210382312132833,32.07170000000002,0.0
2025-01-24 09:00:00,0.9,1.6238729919568617,31.641200000000026,0.0
2025-01-24 11:00:00,0.6,3.4562087278710236,29.535799999999995,0.0
2025-01-24 13:00:00,0.5,3.644585928491323,26.861170000000016,0.0
2025-01-24 15:00:00,0.3,2.751478914233349,25.207570000000032,0.0
2025-01-24 17:00:00,0.4,2.5158659936889047,24.839750000000038,0.0
